sample_id,conversation_index,tweet_id,text,label,confidence,notes
786,33827,2360600,"@SpotifyCares “Low usage?” Sigh. Has more votes than all but one of the ideas you just implemented! Paying for an app and having a feature removed is sad.",FEATURE_REQUEST,HIGH,"Complaint/request concerning a removed or missing feature."
787,24655,1887568,"@SpotifyCares when will “Flame of Love” by Taemin come out?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Question about specific music release/availability."
788,9530,790567,"Seriously @115888... why can you not keep your app in working order?",APP_TECHNICAL_ISSUE,HIGH,"General app malfunction."
789,8646,712180,"@115888 Please help me get into my account. I have premium paid for by PayPal but can't find what email I used. I tried them all.",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot identify login email and access account."
790,24886,908513,"@117153 @SpotifyCares It is still not working? It says I have to reload the page every time I try to make a payment.",PAYMENT_BILLING,HIGH,"Payment page repeatedly fails/requires reload."
791,38122,2657400,"@SpotifyCares Spotify v8.4.28.1104 / iPhone X / iOS 11.2 beta. Hardware volume controls on the phone don’t work for controlling volume when playing through connect device. Works ok when playing audio on the phone itself. Assume 11.2 beta bug? - one to be aware of though. 🤞🏻",APP_TECHNICAL_ISSUE,HIGH,"Device/Spotify Connect volume-control integration problem."
792,36841,2580715,"isn't the point in paying for music is so it actually downloads and plays when you want it to? Thanks @115888",DOWNLOAD_OFFLINE,HIGH,"Complaint about downloaded music not being usable as expected."
793,38960,2736535,"@SpotifyCares I'm on an MSI laptop running Windows 10 and spotify version 1.0.67.582.g19436fa3",GENERAL_OTHER,LOW,"Device/version information only."
794,34141,2382575,"@115888 where’s the iPhone X update. The app is horrible right now.",APP_TECHNICAL_ISSUE,HIGH,"iPhone X app support/optimization problem."
795,41209,2878318,"@SpotifyCares my iPhone 6s has been doing great except recently when Spotify started running in the background for hours on end... Help! I know you can fix this issue. I already sent my iPhone to get the battery replaced but the issue is from the app. Again, help!",APP_TECHNICAL_ISSUE,HIGH,"Spotify app remains active in background and affects battery."
796,18975,1557089,"Yoo @115888 wtf is this?! Stranger things mode?! https://t.co/fVDYoV1Irl",GENERAL_OTHER,LOW,"Unclear reference to an image/feature."
797,8964,739487,"@126761 @183932 Why is this not available in Germany? :/",MUSIC_CONTENT_AVAILABILITY,HIGH,"Content/service availability in a country."
798,39262,2755869,"@115888 I got invited to Spotify family and live on the same address. All of the sudden my account gets converted to free. I live on the same address, can you explain why this is happening?",FAMILY_STUDENT_PLANS,HIGH,"Family-plan eligibility/status problem."
799,28911,1852370,"yo @115888 , when am i gunna be able to check who follows my playlist??",FEATURE_REQUEST,HIGH,"Requests ability to view playlist followers."
800,32736,2295547,"@SpotifyCares hey Spotify where's the button to see my queue gone? iOS 10, iPhone 6S, latest app version https://t.co/5NFg3nDbR8",APP_TECHNICAL_ISSUE,HIGH,"Queue button is missing from the app UI."
